institution_name,term_year,term_semester,lead_source,stage,event_year,event_month,event_month_name,stage_count
Central Washington University,2025,Fall,Clarity,app_starts,2021,1,Jan,5
Central Washington University,2025,Fall,Clarity,app_starts,2021,2,Feb,1
Central Washington University,2025,Fall,Clarity,app_starts,2021,3,Mar,3
Central Washington University,2025,Fall,Clarity,app_starts,2021,5,May,1
Central Washington University,2025,Fall,Clarity,app_starts,2021,7,Jul,2
Central Washington University,2025,Fall,Clarity,app_starts,2021,10,Oct,1
Central Washington University,2025,Fall,Clarity,app_starts,2021,11,Nov,1
Central Washington University,2025,Fall,Clarity,app_starts,2021,12,Dec,1
Central Washington University,2025,Fall,Clarity,app_starts,2022,1,Jan,1
Central Washington University,2025,Fall,Clarity,app_starts,2022,2,Feb,2
Central Washington University,2025,Fall,Clarity,app_starts,2022,6,Jun,1
Central Washington University,2025,Fall,Clarity,app_starts,2022,8,Aug,2
Central Washington University,2025,Fall,Clarity,app_starts,2022,9,Sep,4
Central Washington University,2025,Fall,Clarity,app_starts,2022,10,Oct,7
Central Washington University,2025,Fall,Clarity,app_starts,2022,11,Nov,3
Central Washington University,2025,Fall,Clarity,app_starts,2022,12,Dec,4
Central Washington University,2025,Fall,Clarity,app_starts,2023,1,Jan,5
Central Washington University,2025,Fall,Clarity,app_starts,2023,2,Feb,6
Central Washington University,2025,Fall,Clarity,app_starts,2023,3,Mar,2
Central Washington University,2025,Fall,Clarity,app_starts,2023,4,Apr,3
Central Washington University,2025,Fall,Clarity,app_starts,2023,6,Jun,1
Central Washington University,2025,Fall,Clarity,app_starts,2023,7,Jul,1
Central Washington University,2025,Fall,Clarity,app_starts,2023,8,Aug,1
Central Washington University,2025,Fall,Clarity,app_starts,2023,9,Sep,8
Central Washington University,2025,Fall,Clarity,app_starts,2023,10,Oct,7
Central Washington University,2025,Fall,Clarity,app_starts,2023,11,Nov,19
Central Washington University,2025,Fall,Clarity,app_starts,2023,12,Dec,9
Central Washington University,2025,Fall,Clarity,app_starts,2024,1,Jan,9
Central Washington University,2025,Fall,Clarity,app_starts,2024,2,Feb,4
Central Washington University,2025,Fall,Clarity,app_starts,2024,3,Mar,6
Central Washington University,2025,Fall,Clarity,app_starts,2024,4,Apr,7
Central Washington University,2025,Fall,Clarity,app_starts,2024,5,May,6
Central Washington University,2025,Fall,Clarity,app_starts,2024,6,Jun,14
Central Washington University,2025,Fall,Clarity,app_starts,2024,7,Jul,21
Central Washington University,2025,Fall,Clarity,app_starts,2024,8,Aug,49
Central Washington University,2025,Fall,Clarity,app_starts,2024,9,Sep,107
Central Washington University,2025,Fall,Clarity,app_starts,2024,10,Oct,221
Central Washington University,2025,Fall,Clarity,app_starts,2024,11,Nov,293
Central Washington University,2025,Fall,Clarity,app_starts,2024,12,Dec,136
Central Washington University,2025,Fall,Clarity,app_starts,2025,1,Jan,177
Central Washington University,2025,Fall,Clarity,app_starts,2025,2,Feb,124
Central Washington University,2025,Fall,Clarity,app_starts,2025,3,Mar,67
Central Washington University,2025,Fall,Clarity,app_starts,2025,4,Apr,55
Central Washington University,2025,Fall,Clarity,app_starts,2025,5,May,36
Central Washington University,2025,Fall,Clarity,app_starts,2025,6,Jun,34
Central Washington University,2025,Fall,Clarity,app_starts,2025,7,Jul,24
Central Washington University,2025,Fall,Clarity,app_starts,2025,8,Aug,25
Central Washington University,2025,Fall,Clarity,app_starts,2025,9,Sep,7
Central Washington University,2025,Fall,Clarity,app_starts,2025,10,Oct,7
Central Washington University,2025,Fall,Clarity,app_starts,2025,11,Nov,5
Central Washington University,2025,Fall,Clarity,app_starts,2025,12,Dec,6
Central Washington University,2025,Fall,Clarity,app_starts,2026,1,Jan,9
Central Washington University,2025,Fall,Clarity,app_starts,2026,2,Feb,1
Central Washington University,2026,Fall,Clarity,app_starts,2020,4,Apr,1
Central Washington University,2026,Fall,Clarity,app_starts,2020,10,Oct,1
Central Washington University,2026,Fall,Clarity,app_starts,2020,11,Nov,2
Central Washington University,2026,Fall,Clarity,app_starts,2021,2,Feb,1
Central Washington University,2026,Fall,Clarity,app_starts,2021,8,Aug,1
Central Washington University,2026,Fall,Clarity,app_starts,2021,9,Sep,1
Central Washington University,2026,Fall,Clarity,app_starts,2021,10,Oct,2
Central Washington University,2026,Fall,Clarity,app_starts,2021,11,Nov,1
Central Washington University,2026,Fall,Clarity,app_starts,2021,12,Dec,1
Central Washington University,2026,Fall,Clarity,app_starts,2022,5,May,1
Central Washington University,2026,Fall,Clarity,app_starts,2023,1,Jan,2
Central Washington University,2026,Fall,Clarity,app_starts,2023,2,Feb,2
Central Washington University,2026,Fall,Clarity,app_starts,2023,9,Sep,2
Central Washington University,2026,Fall,Clarity,app_starts,2023,10,Oct,2
Central Washington University,2026,Fall,Clarity,app_starts,2023,11,Nov,6
Central Washington University,2026,Fall,Clarity,app_starts,2023,12,Dec,1
Central Washington University,2026,Fall,Clarity,app_starts,2024,1,Jan,5
Central Washington University,2026,Fall,Clarity,app_starts,2024,2,Feb,1
Central Washington University,2026,Fall,Clarity,app_starts,2024,5,May,2
Central Washington University,2026,Fall,Clarity,app_starts,2024,7,Jul,2
Central Washington University,2026,Fall,Clarity,app_starts,2024,9,Sep,1
Central Washington University,2026,Fall,Clarity,app_starts,2024,10,Oct,2
Central Washington University,2026,Fall,Clarity,app_starts,2024,11,Nov,11
Central Washington University,2026,Fall,Clarity,app_starts,2024,12,Dec,3
Central Washington University,2026,Fall,Clarity,app_starts,2025,1,Jan,4
Central Washington University,2026,Fall,Clarity,app_starts,2025,2,Feb,4
Central Washington University,2026,Fall,Clarity,app_starts,2025,3,Mar,2
Central Washington University,2026,Fall,Clarity,app_starts,2025,4,Apr,2
Central Washington University,2026,Fall,Clarity,app_starts,2025,5,May,10
Central Washington University,2026,Fall,Clarity,app_starts,2025,6,Jun,9
Central Washington University,2026,Fall,Clarity,app_starts,2025,7,Jul,21
Central Washington University,2026,Fall,Clarity,app_starts,2025,8,Aug,71
Central Washington University,2026,Fall,Clarity,app_starts,2025,9,Sep,112
Central Washington University,2026,Fall,Clarity,app_starts,2025,10,Oct,227
Central Washington University,2026,Fall,Clarity,app_starts,2025,11,Nov,281
Central Washington University,2026,Fall,Clarity,app_starts,2025,12,Dec,137
Central Washington University,2026,Fall,Clarity,app_starts,2026,1,Jan,126
Central Washington University,2026,Fall,Clarity,app_starts,2026,2,Feb,73
Central Washington University,2026,Fall,Clarity,app_starts,2026,3,Mar,16
Central Washington University,2024,Fall,Clarity,app_submits,2018,11,Nov,2
Central Washington University,2024,Fall,Clarity,app_submits,2019,2,Feb,1
Central Washington University,2024,Fall,Clarity,app_submits,2019,7,Jul,1
Central Washington University,2024,Fall,Clarity,app_submits,2019,9,Sep,5
Central Washington University,2024,Fall,Clarity,app_submits,2019,10,Oct,1
Central Washington University,2024,Fall,Clarity,app_submits,2019,11,Nov,4
Central Washington University,2024,Fall,Clarity,app_submits,2019,12,Dec,2
Central Washington University,2024,Fall,Clarity,app_submits,2020,1,Jan,1
Central Washington University,2024,Fall,Clarity,app_submits,2020,4,Apr,2
Central Washington University,2024,Fall,Clarity,app_submits,2020,9,Sep,3
Central Washington University,2024,Fall,Clarity,app_submits,2020,10,Oct,5
Central Washington University,2024,Fall,Clarity,app_submits,2020,11,Nov,4
Central Washington University,2024,Fall,Clarity,app_submits,2021,1,Jan,3
Central Washington University,2024,Fall,Clarity,app_submits,2021,3,Mar,1
Central Washington University,2024,Fall,Clarity,app_submits,2021,4,Apr,1
Central Washington University,2024,Fall,Clarity,app_submits,2021,9,Sep,1
Central Washington University,2024,Fall,Clarity,app_submits,2021,10,Oct,2
Central Washington University,2024,Fall,Clarity,app_submits,2021,11,Nov,4
Central Washington University,2024,Fall,Clarity,app_submits,2021,12,Dec,3
Central Washington University,2024,Fall,Clarity,app_submits,2022,1,Jan,5
Central Washington University,2024,Fall,Clarity,app_submits,2022,2,Feb,2
Central Washington University,2024,Fall,Clarity,app_submits,2022,3,Mar,1
Central Washington University,2024,Fall,Clarity,app_submits,2022,4,Apr,1
Central Washington University,2024,Fall,Clarity,app_submits,2022,5,May,2
Central Washington University,2024,Fall,Clarity,app_submits,2022,8,Aug,2
Central Washington University,2024,Fall,Clarity,app_submits,2022,9,Sep,1
Central Washington University,2024,Fall,Clarity,app_submits,2022,10,Oct,3
Central Washington University,2024,Fall,Clarity,app_submits,2022,12,Dec,5
Central Washington University,2024,Fall,Clarity,app_submits,2023,1,Jan,4
Central Washington University,2024,Fall,Clarity,app_submits,2023,2,Feb,1
Central Washington University,2024,Fall,Clarity,app_submits,2023,3,Mar,2
Central Washington University,2024,Fall,Clarity,app_submits,2023,6,Jun,1
Central Washington University,2024,Fall,Clarity,app_submits,2023,8,Aug,1
Central Washington University,2024,Fall,Clarity,app_submits,2023,9,Sep,6
Central Washington University,2024,Fall,Clarity,app_submits,2023,10,Oct,34
Central Washington University,2024,Fall,Clarity,app_submits,2023,11,Nov,80
Central Washington University,2024,Fall,Clarity,app_submits,2023,12,Dec,38
Central Washington University,2024,Fall,Clarity,app_submits,2024,1,Jan,63
Central Washington University,2024,Fall,Clarity,app_submits,2024,2,Feb,50
Central Washington University,2024,Fall,Clarity,app_submits,2024,3,Mar,42
Central Washington University,2024,Fall,Clarity,app_submits,2024,4,Apr,71
Central Washington University,2024,Fall,Clarity,app_submits,2024,5,May,54
Central Washington University,2024,Fall,Clarity,app_submits,2024,6,Jun,45
Central Washington University,2024,Fall,Clarity,app_submits,2024,7,Jul,34
Central Washington University,2024,Fall,Clarity,app_submits,2024,8,Aug,25
Central Washington University,2024,Fall,Clarity,app_submits,2024,9,Sep,9
Central Washington University,2024,Fall,Clarity,app_submits,2024,10,Oct,1
Central Washington University,2024,Fall,Clarity,app_submits,2025,1,Jan,2
Central Washington University,2024,Fall,Clarity,app_submits,2025,2,Feb,1
Central Washington University,2024,Fall,Clarity,app_submits,2025,4,Apr,1
Central Washington University,2024,Fall,Clarity,app_submits,2025,5,May,1
Central Washington University,2024,Fall,Clarity,app_submits,2025,7,Jul,2
Central Washington University,2024,Fall,Clarity,app_submits,2025,10,Oct,2
Central Washington University,2024,Fall,Clarity,app_submits,2025,12,Dec,1
Central Washington University,2024,Fall,Clarity,app_submits,2026,2,Feb,1
Central Washington University,2024,Fall,Clarity,app_submits,2026,3,Mar,1
Central Washington University,2025,Fall,Clarity,app_submits,2018,11,Nov,1
Central Washington University,2025,Fall,Clarity,app_submits,2018,12,Dec,3
Central Washington University,2025,Fall,Clarity,app_submits,2019,1,Jan,2
Central Washington University,2025,Fall,Clarity,app_submits,2019,2,Feb,1
Central Washington University,2025,Fall,Clarity,app_submits,2019,3,Mar,1
Central Washington University,2025,Fall,Clarity,app_submits,2019,10,Oct,2
Central Washington University,2025,Fall,Clarity,app_submits,2019,11,Nov,1
Central Washington University,2025,Fall,Clarity,app_submits,2019,12,Dec,2
Central Washington University,2025,Fall,Clarity,app_submits,2020,1,Jan,3
Central Washington University,2025,Fall,Clarity,app_submits,2020,2,Feb,1
Central Washington University,2025,Fall,Clarity,app_submits,2020,3,Mar,1
Central Washington University,2025,Fall,Clarity,app_submits,2020,5,May,1
Central Washington University,2025,Fall,Clarity,app_submits,2020,8,Aug,1
Central Washington University,2025,Fall,Clarity,app_submits,2020,10,Oct,2
Central Washington University,2025,Fall,Clarity,app_submits,2020,11,Nov,4
Central Washington University,2025,Fall,Clarity,app_submits,2020,12,Dec,1
Central Washington University,2025,Fall,Clarity,app_submits,2021,1,Jan,5
Central Washington University,2025,Fall,Clarity,app_submits,2021,2,Feb,1
Central Washington University,2025,Fall,Clarity,app_submits,2021,3,Mar,3
Central Washington University,2025,Fall,Clarity,app_submits,2021,5,May,1
Central Washington University,2025,Fall,Clarity,app_submits,2021,7,Jul,1
Central Washington University,2025,Fall,Clarity,app_submits,2021,12,Dec,2
Central Washington University,2025,Fall,Clarity,app_submits,2022,1,Jan,2
Central Washington University,2025,Fall,Clarity,app_submits,2022,2,Feb,2
Central Washington University,2025,Fall,Clarity,app_submits,2022,6,Jun,1
Central Washington University,2025,Fall,Clarity,app_submits,2022,8,Aug,2
Central Washington University,2025,Fall,Clarity,app_submits,2022,9,Sep,1
Central Washington University,2025,Fall,Clarity,app_submits,2022,10,Oct,6
Central Washington University,2025,Fall,Clarity,app_submits,2022,11,Nov,6
Central Washington University,2025,Fall,Clarity,app_submits,2022,12,Dec,3
Central Washington University,2025,Fall,Clarity,app_submits,2023,1,Jan,7
Central Washington University,2025,Fall,Clarity,app_submits,2023,2,Feb,5
Central Washington University,2025,Fall,Clarity,app_submits,2023,3,Mar,2
Central Washington University,2025,Fall,Clarity,app_submits,2023,4,Apr,3
Central Washington University,2025,Fall,Clarity,app_submits,2023,6,Jun,1
Central Washington University,2025,Fall,Clarity,app_submits,2023,7,Jul,1
Central Washington University,2025,Fall,Clarity,app_submits,2023,8,Aug,1
Central Washington University,2025,Fall,Clarity,app_submits,2023,9,Sep,4
Central Washington University,2025,Fall,Clarity,app_submits,2023,10,Oct,5
Central Washington University,2025,Fall,Clarity,app_submits,2023,11,Nov,20
Central Washington University,2025,Fall,Clarity,app_submits,2023,12,Dec,9
Central Washington University,2025,Fall,Clarity,app_submits,2024,1,Jan,10
Central Washington University,2025,Fall,Clarity,app_submits,2024,2,Feb,3
Central Washington University,2025,Fall,Clarity,app_submits,2024,3,Mar,5
Central Washington University,2025,Fall,Clarity,app_submits,2024,4,Apr,3
Central Washington University,2025,Fall,Clarity,app_submits,2024,5,May,5
Central Washington University,2025,Fall,Clarity,app_submits,2024,6,Jun,9
Central Washington University,2025,Fall,Clarity,app_submits,2024,7,Jul,14
Central Washington University,2025,Fall,Clarity,app_submits,2024,8,Aug,37
Central Washington University,2025,Fall,Clarity,app_submits,2024,9,Sep,76
Central Washington University,2025,Fall,Clarity,app_submits,2024,10,Oct,214
Central Washington University,2025,Fall,Clarity,app_submits,2024,11,Nov,315
Central Washington University,2025,Fall,Clarity,app_submits,2024,12,Dec,145
Central Washington University,2025,Fall,Clarity,app_submits,2025,1,Jan,174
Central Washington University,2025,Fall,Clarity,app_submits,2025,2,Feb,130
Central Washington University,2025,Fall,Clarity,app_submits,2025,3,Mar,78
Central Washington University,2025,Fall,Clarity,app_submits,2025,4,Apr,65
Central Washington University,2025,Fall,Clarity,app_submits,2025,5,May,33
Central Washington University,2025,Fall,Clarity,app_submits,2025,6,Jun,34
Central Washington University,2025,Fall,Clarity,app_submits,2025,7,Jul,30
Central Washington University,2025,Fall,Clarity,app_submits,2025,8,Aug,22
Central Washington University,2025,Fall,Clarity,app_submits,2025,9,Sep,10
Central Washington University,2025,Fall,Clarity,app_submits,2025,10,Oct,4
Central Washington University,2025,Fall,Clarity,app_submits,2025,11,Nov,6
Central Washington University,2025,Fall,Clarity,app_submits,2025,12,Dec,2
Central Washington University,2025,Fall,Clarity,app_submits,2026,1,Jan,2
