institution_name,term_year,term_semester,student_type,is_international,origin_source_first,student_state,program_level,program_name,event_year,event_month,event_month_name,total_prospects,total_inquiries,total_app_starts,total_app_submits,total_admits,total_deposits,total_net_deposits,total_enrolled
Central Washington University,2025,Fall,Transfer,false,Application,WA,,interdisciplinary social science,2025,3,Mar,0,0,0,0,0,0,0,1
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,pre nursing public health,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,GAP - Seniors,WA,,public relations,2025,3,Mar,0,0,0,0,0,0,-1,0
Central Washington University,2025,Fall,First Year,false,Application,OR,,aviation pilot,2025,3,Mar,0,0,0,0,0,0,0,1
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,psychology,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,exploring majors,2025,3,Mar,0,0,3,3,1,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,WA,,elementary education baed,2025,3,Mar,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,business administration bsba business,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,food science and nutrition foods and nutrition,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Halda Form,WA,,public health pre nursing,2025,3,Mar,0,0,0,0,0,0,-1,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,pre veterinary science,2025,3,Mar,0,0,2,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,psychology,2025,3,Mar,2,0,6,2,2,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,public health pre nursing,2025,3,Mar,0,0,2,2,3,1,1,1
Central Washington University,2025,Fall,First Year,false,Cappex,WA,,risk insurance and safety management,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Studentpaths,WA,,accounting,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,CWU Running Start,WA,,pre medicine,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,Application,WA,,geography giscience,2025,3,Mar,0,0,0,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,accounting,2025,3,Mar,0,3,3,2,0,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,music performance bm percussion wind string,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,Readmit,false,College Board,,,art education,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,elementary education baed,2025,3,Mar,0,0,1,0,2,2,2,1
Central Washington University,2025,Fall,First Year,true,Appily,WA,,computer science,2025,3,Mar,0,0,0,1,1,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,DAKAR,,pre dentistry,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,music composition bm,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,music education bm instrumental music,2025,3,Mar,0,0,0,0,0,2,2,0
Central Washington University,2025,Fall,First Year,false,Preview Days,WA,,environmental science,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,,,elementary education baed,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,spanish translation and interpretation,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,Other,false,Application,WA,,ems paramedicine,2025,3,Mar,1,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,pre nursing public health,2025,3,Mar,0,0,2,2,5,3,3,4
Central Washington University,2025,Fall,First Year,false,Application,GA,,music education bm instrumental music,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,exploring majors,2025,3,Mar,2,0,5,4,5,3,3,3
Central Washington University,2025,Fall,First Year,false,Application,WA,,apparel textiles and merchandising,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,business administration bsba marketing management,2025,3,Mar,0,0,0,0,0,1,1,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,,,,2025,3,Mar,0,31,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,elementary education baed,2025,3,Mar,0,0,0,2,3,3,2,3
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,psychology,2025,3,Mar,0,0,1,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,biology biology,2025,3,Mar,1,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,pre dentistry,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Camps,WA,,communication,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,english language and literature,2025,3,Mar,0,0,1,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,On the Spot - OTS,WA,,business administration bsba business,2025,3,Mar,0,0,0,0,0,1,1,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,english and creative writing,2025,3,Mar,0,2,2,2,2,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,aviation management executive pilot specialization,2025,3,Mar,0,0,0,0,0,1,0,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,pre medicine,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Campus Event,,,,2025,3,Mar,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,exercise science,2025,3,Mar,0,0,1,1,2,1,1,1
Central Washington University,2025,Fall,Readmit,false,Application,MT,,information technology management cybersecurity,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,College Fair,WA,,history,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,child development and family science child development,2025,3,Mar,0,0,0,0,1,0,0,1
Central Washington University,2025,Fall,First Year,false,Appily,WA,,social services,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,political science,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,english and creative writing,2025,3,Mar,0,0,3,3,2,1,1,1
Central Washington University,2025,Fall,First Year,false,Application,WA,,pre veterinary science,2025,3,Mar,0,0,1,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,psychology,2025,3,Mar,1,1,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,WA,,law and justice,2025,3,Mar,0,0,0,1,0,0,0,1
Central Washington University,2025,Fall,Transfer,false,CommonApp Transfer,MN,,computer science,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,OR,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,chemistry,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,,,accounting,2025,3,Mar,0,0,0,1,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,Application,WA,,environmental science,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,PA,,art,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,,,geology,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,sport management sport coaching,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,Application,AP,,exercise science,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,information technology management bas project management,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,education exploring areas,2025,3,Mar,1,0,1,1,1,1,1,1
Central Washington University,2025,Fall,First Year,false,Preview Days,WA,,aviation pilot,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,OK,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,aviation management aviation management,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,,,business administration bsba business analytics,2025,3,Mar,1,0,4,4,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,computer science,2025,3,Mar,0,0,1,1,2,1,1,2
Central Washington University,2025,Fall,Transfer,true,Application,WA,,data science computational data science,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,biology,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,physical education and school health,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Clarity,,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,psychology,2025,3,Mar,0,0,4,2,2,5,4,6
Central Washington University,2025,Fall,Transfer,false,Application,WA,,social services,2025,3,Mar,0,0,1,0,1,1,1,1
Central Washington University,2025,Fall,First Year,false,Application,WA,,aviation pilot,2025,3,Mar,1,0,3,2,2,3,3,3
Central Washington University,2025,Fall,First Year,false,Appily,WA,,aviation management aviation management,2025,3,Mar,0,0,1,1,1,1,1,0
Central Washington University,2025,Fall,Transfer,false,FinAid,ND,,mechanical engineering technology,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,Transfer,false,Encoura Search,WA,,psychology,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,biology biomedical science,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,Transfer,false,GAP - Seniors,WA,,construction management,2025,3,Mar,0,0,2,2,2,2,2,2
Central Washington University,2025,Fall,First Year,true,GAP - Juniors,WA,,pre dentistry,2025,3,Mar,0,1,0,0,1,1,1,1
Central Washington University,2025,Fall,Readmit,false,Royall,WA,,ems paramedicine,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,education exploring areas,2025,3,Mar,0,0,0,0,1,2,2,1
Central Washington University,2025,Fall,Transfer,false,Transcript,WA,,exploring majors,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,business administration bsba business,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,music,2025,3,Mar,1,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,elementary education baed,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,business administration bsba marketing management,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,Readmit,false,Application,WA,,music,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,Eastern,,electrical engineering technology,2025,3,Mar,1,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Halda Form,Lagos,,psychology,2025,3,Mar,0,0,0,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,CA,,exploring majors,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,mechanical engineering technology,2025,3,Mar,0,0,3,3,4,0,0,0
Central Washington University,2025,Fall,Transfer,false,Transcript,WA,,personal financial planning,2025,3,Mar,1,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,ems paramedicine,2025,3,Mar,1,0,2,3,2,2,2,2
Central Washington University,2025,Fall,Transfer,false,Application,WA,,risk insurance and safety management,2025,3,Mar,0,0,0,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,data science computational data science,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,true,Application,Tochigi,,biology molecular and cell biology,2025,3,Mar,1,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,film,2025,3,Mar,0,0,2,2,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,Halda Form,WA,,apparel textiles and merchandising,2025,3,Mar,0,0,0,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,pre law,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Transfer Appointments,WA,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Campus Event,WA,,accounting,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,sport management sport coaching,2025,3,Mar,0,1,0,1,1,1,1,1
Central Washington University,2025,Fall,Transfer,true,Transfer Appointments,WA,,information technology management cybersecurity,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,pre law,2025,3,Mar,0,0,2,4,2,0,0,0
Central Washington University,2025,Fall,Transfer,false,GAP - Juniors,WA,,psychology,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,exercise science,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,electrical engineering technology,2025,3,Mar,0,0,2,1,0,1,1,1
Central Washington University,2025,Fall,Readmit,false,SAT,,,biology molecular and cell biology,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,psychology,2025,3,Mar,0,0,2,2,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,exercise science,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,business administration bsba marketing management,2025,3,Mar,0,0,1,0,1,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,,2025,3,Mar,23,4,5,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,FL,,chemistry,2025,3,Mar,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,NAVOIY VILOYATI,,computer science,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,true,GAP - Seniors,WA,,media and journalism,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Graduate,false,Campus Event,OR,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,business administration bsba personal financial planning,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,exploring majors,2025,3,Mar,0,1,0,1,2,1,1,1
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,information technology management cybersecurity,2025,3,Mar,0,0,0,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,aviation management maintenance management,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,business administration bsba leadership and management,2025,3,Mar,0,0,3,3,3,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,MN,,personal financial planning,2025,3,Mar,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,public relations,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,hospitality tourism and event management event management,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,GAP - Seniors,WA,,physical education and school health,2025,3,Mar,0,0,0,0,0,0,0,1
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,WA,,art studio art,2025,3,Mar,0,1,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,true,GAP - Seniors,WA,,information technology management bas cybersecurity,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,law and justice,2025,3,Mar,0,0,0,0,1,3,3,3
Central Washington University,2025,Fall,First Year,false,Application,WA,,pre engineering,2025,3,Mar,1,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,education exploring areas,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Other,true,Application,Nairobi County,,psychology,2025,3,Mar,1,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,pre engineering,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,My Majors,WA,,film,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,elementary education baed,2025,3,Mar,0,0,0,2,2,5,4,6
Central Washington University,2025,Fall,Transfer,false,CommonApp Transfer,WA,,film,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,history social teaching,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,anthropology,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,business administration bsba finance,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Greater Accra,,information technology management bas information technology,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,art,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Readmit,false,My Majors,WA,,ems paramedicine,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,pre dentistry,2025,3,Mar,0,0,0,0,0,0,0,1
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,information technology management bas project management,2025,3,Mar,0,1,2,1,1,0,0,1
Central Washington University,2025,Fall,First Year,false,Application,WA,,music education bm instrumental music,2025,3,Mar,0,0,0,0,0,2,2,3
Central Washington University,2025,Fall,First Year,true,Application,Tashkent,,business administration bsba marketing management,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,College Fair,WA,,early childhood education,2025,3,Mar,0,0,0,0,0,2,1,2
Central Washington University,2025,Fall,First Year,false,College Board,WA,,business administration bsba business,2025,3,Mar,0,0,2,2,4,5,5,4
Central Washington University,2025,Fall,First Year,false,FinAid,WA,,exploring majors,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,UZ-TO,,business administration bsba leadership and management,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Cappex,WA,,music composition bm,2025,3,Mar,0,0,0,0,0,0,-1,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,,2025,3,Mar,0,0,2,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Preview Days,WA,,,2025,3,Mar,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,Bishkek,,electrical engineering technology,2025,3,Mar,0,0,2,2,2,1,1,1
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,early childhood education,2025,3,Mar,0,0,0,0,1,1,1,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,information technology management bas cybersecurity,2025,3,Mar,0,0,0,0,0,0,0,1
Central Washington University,2025,Fall,First Year,false,CWU Running Start,WA,,ems paramedicine,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU Running Start,WA,,education exploring areas,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,law and justice,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,Halda Form,WA,,information technology management data driven innovation,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,information technology management bas cybersecurity,2025,3,Mar,0,0,2,2,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,AK,,exploring majors,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Fair,WA,,music education bm instrumental music,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Readmit,false,Application,,,business administration bsba business,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Application,AZ,,communication,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,ANAMBRA,,pre medicine,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,LB-JL,,biology biology,2025,3,Mar,0,0,2,2,1,0,0,0
Central Washington University,2025,Fall,Readmit,false,Application,WA,,pre nursing public health,2025,3,Mar,0,0,0,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,RFI Forms - All,Lagos,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,PA,,accounting,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,,false,College Board,WA,,,2025,3,Mar,0,0,2,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,pre physical therapy,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,Victoria,,construction management,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Seniors,,,,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,business administration bsba business analytics,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,true,Application,England,,art graphic design,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,computer science,2025,3,Mar,0,0,0,0,0,1,1,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,music performance bm percussion wind string,2025,3,Mar,0,0,2,2,1,2,2,1
Central Washington University,2025,Fall,Readmit,true,RFI Forms - All,,,art studio art,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,,,accounting,2025,3,Mar,0,0,0,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,english and creative writing,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Adult,false,Transcript,,,,2025,3,Mar,1,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,FL,,elementary education baed,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,exploring majors,2025,3,Mar,1,0,3,3,1,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,education exploring areas,2025,3,Mar,0,0,1,0,0,0,-1,0
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,pre physical therapy,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,Nairobi County,,anthropology,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,RFI Forms - All,WA,,elementary education baed,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,,2025,3,Mar,0,6,2,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,High School Visit,WA,,child development and family science child development,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,First Year,false,GAP - Juniors,WA,,art history,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,Transfer,false,Encoura Search,WA,,law and justice,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,sport management sports communication,2025,3,Mar,0,0,2,2,2,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,film,2025,3,Mar,0,0,0,1,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,exploring majors,2025,3,Mar,0,1,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Transcript,WA,,business administration bsba business,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,false,Appily,NV,,,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,CommonApp Transfer,KS,,economics economics,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,RFI Forms - All,WA,,business administration bsba human resource management,2025,3,Mar,0,1,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,FL,,english language and literature,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,College Board,WA,,computer science,2025,3,Mar,0,0,1,1,1,1,1,1
Central Washington University,2025,Fall,First Year,false,College Board,WA,,child development and family science child development,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Campus Event,WA,,education exploring areas,2025,3,Mar,0,0,1,0,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,FinAid,WA,,elementary education baed,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,Transfer,false,Appointments: Virtual,WA,,law and justice,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,Transfer,false,CommonApp Transfer,IN,,social services,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Application,WA,,accounting,2025,3,Mar,0,0,1,0,1,0,0,0
Central Washington University,2025,Fall,First Year,false,Halda Form,WA,,law and justice,2025,3,Mar,0,0,0,1,1,1,1,1
Central Washington University,2025,Fall,Transfer,false,Transfer Appointments,WA,,accounting,2025,3,Mar,0,1,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,WA,,history,2025,3,Mar,0,0,1,1,2,1,1,1
Central Washington University,2025,Fall,First Year,false,Cappex,HI,,early childhood education,2025,3,Mar,0,0,0,0,0,0,0,0
Central Washington University,2025,Fall,First Year,false,Appily,WA,,education exploring areas,2025,3,Mar,0,0,1,0,0,1,1,0
Central Washington University,2025,Fall,Transfer,false,Transcript,,,english and creative writing,2025,3,Mar,0,0,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,CWU CIHS,WA,,business administration bsba finance,2025,3,Mar,0,0,0,0,0,1,1,1
Central Washington University,2025,Fall,First Year,true,Application,Luanda,,political science,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,true,CommonApp Transfer,WA,,biology,2025,3,Mar,0,0,0,0,1,1,1,1
Central Washington University,2025,Fall,Transfer,false,Royall,WA,,information technology management bas cybersecurity,2025,3,Mar,0,0,1,1,0,0,0,0
Central Washington University,2025,Fall,Transfer,false,Application,WA,,mechanical engineering technology,2025,3,Mar,0,0,1,2,1,1,1,1
Central Washington University,2025,Fall,First Year,false,Encoura Search,WA,,business administration bsba leadership and management,2025,3,Mar,0,1,1,1,1,0,0,0
Central Washington University,2025,Fall,First Year,false,College Board,,,political science,2025,3,Mar,0,1,0,0,0,0,0,0
