client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-26,2025,5,May,28.490000000000002,0,0,28.490000000000002,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-26,2025,5,May,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-26,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-05-26,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-05-26,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-05-27,2025,5,May,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-05-27,2025,5,May,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-05-27,2025,5,May,0,0,0,0,26.23,39.36
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-27,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Snapchat Snap Ads,Central Washington University - Transfer - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-27,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-05-27,2025,5,May,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-27,2025,5,May,33,0,0,33,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-05-27,2025,5,May,1,1,0,2,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-05-27,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-05-27,2025,5,May,1,0,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_complete_registration,Visit/Event,2025-05-27,2025,5,May,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-05-28,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-05-28,2025,5,May,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-05-28,2025,5,May,4,0,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-05-28,2025,5,May,0,0,0,0,26.6,39.92
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,submit_application_website,Other,2025-05-28,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,submit_application_website,Other,2025-05-28,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-05-28,2025,5,May,2,0,0,2,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-28,2025,5,May,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Snapchat Snap Ads,Central Washington University - Transfer - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-28,2025,5,May,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-28,2025,5,May,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-28,2025,5,May,41,0,0,41,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-05-28,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-05-28,2025,5,May,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-05-29,2025,5,May,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-05-29,2025,5,May,1.33,0,0,1.33,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-05-29,2025,5,May,0,0,0,0,26.67,40.02
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,submit_application_website,Other,2025-05-29,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Snapchat Snap Ads,Central Washington University - Transfer - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-29,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-05-29,2025,5,May,4,0,0,4,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-29,2025,5,May,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-29,2025,5,May,49.02,0,0,49.02,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-29,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-05-29,2025,5,May,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-05-29,2025,5,May,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-05-30,2025,5,May,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-05-30,2025,5,May,0.01,0,0,0.01,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-05-30,2025,5,May,0,0,0,0,27,40.52
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,submit_application_website,Other,2025-05-30,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Snapchat Snap Ads,Central Washington University - Transfer - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-30,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-30,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-05-30,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-30,2025,5,May,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-30,2025,5,May,33,0,0,33,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2025-05-30,2025,5,May,0,1,0,1,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-05-30,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-05-31,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-05-31,2025,5,May,0,0,0,0,26.66,40.01
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-31,2025,5,May,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2025-05-31,2025,5,May,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Snapchat Snap Ads,Central Washington University - Transfer - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-05-31,2025,5,May,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-05-31,2025,5,May,38,0,0,38,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-05-31,2025,5,May,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-01,2025,6,Jun,0,0,0,0,26.64,40.1
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-01,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-01,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-01,2025,6,Jun,32,0,0,32,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-01,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-01,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Visit - Form Submission,Visit/Event,2025-06-01,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-02,2025,6,Jun,3.96,0,0,3.96,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-02,2025,6,Jun,0,0,0,0,27.55,41.47
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-02,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-02,2025,6,Jun,0,7,0,7,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-02,2025,6,Jun,33.989999999999995,0,0,33.989999999999995,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-02,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-02,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-02,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-03,2025,6,Jun,0,3,0,3,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-03,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-03,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-03,2025,6,Jun,0,0,0,0,27.24,41
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-03,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-03,2025,6,Jun,38.96,0,0,38.96,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-03,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-03,2025,6,Jun,32,0,0,32,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-04,2025,6,Jun,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-04,2025,6,Jun,0,0,0,0,27.22,40.97
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-04,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-04,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-04,2025,6,Jun,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-04,2025,6,Jun,46.01,0,0,46.01,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-04,2025,6,Jun,47,0,0,47,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-04,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-04,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-05,2025,6,Jun,1.16,0,0,1.16,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-05,2025,6,Jun,0,5,0,5,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-05,2025,6,Jun,0,5,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-05,2025,6,Jun,0,0,0,0,27.44,41.3
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-05,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-05,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-05,2025,6,Jun,43.980000000000004,0,0,43.980000000000004,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-05,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-05,2025,6,Jun,44,0,0,44,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-05,2025,6,Jun,1,0,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_complete_registration,Visit/Event,2025-06-05,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-06,2025,6,Jun,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-06,2025,6,Jun,2.33,0,0,2.33,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-06,2025,6,Jun,0,0,0,0,27.17,40.89
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-06,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-06,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-06,2025,6,Jun,32.989999999999995,0,0,32.989999999999995,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-06,2025,6,Jun,30,0,0,30,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-06,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-06,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - Visit - Form Submission,Visit/Event,2025-06-06,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-07,2025,6,Jun,1.5,0,0,1.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-07,2025,6,Jun,0,0,0,0,27.57,41.5
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-07,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-07,2025,6,Jun,43.99,0,0,43.99,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-07,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-07,2025,6,Jun,44,0,0,44,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-07,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-07,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-08,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-08,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-08,2025,6,Jun,0,0,0,0,27.64,41.6
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-08,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-08,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-08,2025,6,Jun,19.29,0,0,19.29,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-08,2025,6,Jun,19.95,0,0,19.95,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-08,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-09,2025,6,Jun,1.5,0,0,1.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-09,2025,6,Jun,0,0,0,0,27.56,41.48
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,submit_application_website,Other,2025-06-09,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-09,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-09,2025,6,Jun,48.980000000000004,0,0,48.980000000000004,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-09,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-09,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-09,2025,6,Jun,49,0,0,49,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-10,2025,6,Jun,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-10,2025,6,Jun,3.5,0,0,3.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-10,2025,6,Jun,0,6,0,6,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-10,2025,6,Jun,0,0,0,0,27.61,41.56
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-10,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-10,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-10,2025,6,Jun,39.989999999999995,0,0,39.989999999999995,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-10,2025,6,Jun,40,0,0,40,0,0
