institution_name,term_year,term_semester,student_type,is_international,stage,event_year,event_month,event_month_name,stage_count
Central Washington University,2025,Fall,,false,app_submits,2024,8,Aug,82
Central Washington University,2025,Fall,Transfer,false,app_submits,2024,8,Aug,6
Central Washington University,2025,Fall,First Year,false,app_submits,2024,9,Sep,161
Central Washington University,2025,Fall,,false,app_submits,2024,9,Sep,159
Central Washington University,2025,Summer,First Year,false,app_submits,2024,9,Sep,1
Central Washington University,2025,Fall,Transfer,false,app_submits,2024,9,Sep,2
Central Washington University,2025,Fall,First Year,false,app_submits,2024,10,Oct,693
Central Washington University,2025,Fall,,false,app_submits,2024,10,Oct,438
Central Washington University,2025,Fall,Transfer,false,app_submits,2024,10,Oct,10
Central Washington University,2025,Spring,First Year,false,app_submits,2024,10,Oct,8
Central Washington University,2025,Summer,First Year,false,app_submits,2024,10,Oct,4
Central Washington University,2025,Spring,,false,app_submits,2024,10,Oct,4
Central Washington University,2025,Fall,First Year,false,app_submits,2024,11,Nov,1146
Central Washington University,2025,Fall,,false,app_submits,2024,11,Nov,741
Central Washington University,2025,Fall,Transfer,false,app_submits,2024,11,Nov,11
Central Washington University,2025,Summer,First Year,false,app_submits,2024,11,Nov,4
Central Washington University,2025,Spring,First Year,false,app_submits,2024,11,Nov,4
Central Washington University,2025,Spring,,false,app_submits,2024,11,Nov,1
Central Washington University,2025,Fall,,false,app_submits,2024,12,Dec,357
Central Washington University,2025,Fall,First Year,false,app_submits,2024,12,Dec,532
Central Washington University,2025,Fall,Transfer,false,app_submits,2024,12,Dec,3
Central Washington University,2025,Spring,First Year,false,app_submits,2024,12,Dec,3
Central Washington University,2025,Summer,,false,app_submits,2024,12,Dec,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,1,Jan,497
Central Washington University,2025,Fall,,false,app_submits,2025,1,Jan,426
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,1,Jan,3
Central Washington University,2025,Spring,First Year,false,app_submits,2025,1,Jan,4
Central Washington University,2025,Spring,,false,app_submits,2025,1,Jan,1
Central Washington University,2025,Summer,First Year,false,app_submits,2025,1,Jan,2
Central Washington University,2025,Fall,,false,app_submits,2025,2,Feb,214
Central Washington University,2025,Fall,First Year,false,app_submits,2025,2,Feb,229
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,2,Feb,6
Central Washington University,2025,Summer,First Year,false,app_submits,2025,2,Feb,1
Central Washington University,2025,Spring,Transfer,false,app_submits,2025,2,Feb,1
Central Washington University,2025,Spring,First Year,false,app_submits,2025,2,Feb,2
Central Washington University,2025,Fall,,false,app_submits,2025,3,Mar,131
Central Washington University,2025,Fall,First Year,false,app_submits,2025,3,Mar,131
Central Washington University,2025,Spring,First Year,false,app_submits,2025,3,Mar,2
Central Washington University,2025,Summer,First Year,false,app_submits,2025,3,Mar,3
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,3,Mar,2
Central Washington University,2025,Fall,,false,app_submits,2025,4,Apr,115
Central Washington University,2025,Fall,First Year,false,app_submits,2025,4,Apr,75
Central Washington University,2025,Spring,First Year,false,app_submits,2025,4,Apr,2
Central Washington University,2025,Fall,,false,app_submits,2025,5,May,67
Central Washington University,2025,Fall,First Year,false,app_submits,2025,5,May,25
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,5,May,2
Central Washington University,2025,Spring,First Year,false,app_submits,2025,5,May,1
Central Washington University,2025,Summer,First Year,false,app_submits,2025,5,May,1
Central Washington University,2025,Fall,,false,app_submits,2025,6,Jun,54
Central Washington University,2025,Fall,First Year,false,app_submits,2025,6,Jun,23
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,6,Jun,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,7,Jul,18
Central Washington University,2025,Fall,,false,app_submits,2025,7,Jul,35
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,7,Jul,2
Central Washington University,2025,Fall,,false,app_submits,2025,8,Aug,20
Central Washington University,2025,Fall,First Year,false,app_submits,2025,8,Aug,12
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,8,Aug,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,9,Sep,21
Central Washington University,2025,Fall,,false,app_submits,2025,9,Sep,13
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,9,Sep,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,10,Oct,88
Central Washington University,2025,Fall,,false,app_submits,2025,10,Oct,3
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,10,Oct,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,11,Nov,186
Central Washington University,2025,Fall,Transfer,false,app_submits,2025,11,Nov,1
Central Washington University,2025,Summer,,false,app_submits,2025,11,Nov,1
Central Washington University,2025,Fall,First Year,false,app_submits,2025,12,Dec,134
Central Washington University,2025,Fall,,false,app_submits,2025,12,Dec,1
Central Washington University,2025,Fall,First Year,false,app_submits,2026,1,Jan,125
Central Washington University,2025,Fall,,false,app_submits,2026,1,Jan,1
Central Washington University,2025,Fall,Transfer,false,app_submits,2026,1,Jan,1
Central Washington University,2025,Fall,First Year,false,app_submits,2026,2,Feb,39
Central Washington University,2025,Fall,,false,app_submits,2026,2,Feb,1
Central Washington University,2025,Fall,First Year,false,app_submits,2026,3,Mar,16
Central Washington University,2026,Fall,Transfer,false,app_submits,2018,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2018,11,Nov,3
Central Washington University,2026,Fall,Transfer,false,app_submits,2019,10,Oct,1
Central Washington University,2026,Fall,First Year,false,app_submits,2019,10,Oct,1
Central Washington University,2026,Fall,,false,app_submits,2019,12,Dec,1
Central Washington University,2026,Fall,First Year,false,app_submits,2020,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2020,8,Aug,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2020,9,Sep,2
Central Washington University,2026,Fall,First Year,false,app_submits,2020,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_submits,2020,11,Nov,1
Central Washington University,2026,Fall,,false,app_submits,2021,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,1,Jan,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,2,Feb,1
Central Washington University,2026,Fall,,false,app_submits,2021,2,Feb,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_submits,2021,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,10,Oct,1
Central Washington University,2026,Fall,First Year,false,app_submits,2021,10,Oct,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,11,Nov,3
Central Washington University,2026,Fall,,false,app_submits,2021,11,Nov,1
Central Washington University,2026,Fall,Graduate,false,app_submits,2021,11,Nov,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2021,12,Dec,1
Central Washington University,2026,Fall,,false,app_submits,2022,2,Feb,1
Central Washington University,2026,Fall,,false,app_submits,2023,4,Apr,1
Central Washington University,2026,Fall,First Year,false,app_submits,2023,7,Jul,1
Central Washington University,2026,Fall,First Year,false,app_submits,2023,8,Aug,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2023,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_submits,2023,10,Oct,3
Central Washington University,2026,Fall,Transfer,false,app_submits,2023,10,Oct,1
Central Washington University,2026,Fall,,false,app_submits,2023,10,Oct,1
Central Washington University,2026,Fall,,false,app_submits,2023,11,Nov,1
Central Washington University,2026,Fall,First Year,false,app_submits,2023,11,Nov,4
Central Washington University,2026,Spring,First Year,false,app_submits,2023,11,Nov,2
Central Washington University,2026,Summer,First Year,false,app_submits,2023,11,Nov,1
Central Washington University,2026,Spring,,false,app_submits,2023,12,Dec,2
Central Washington University,2026,Spring,First Year,false,app_submits,2023,12,Dec,1
Central Washington University,2026,Fall,,false,app_submits,2023,12,Dec,1
Central Washington University,2026,Fall,,false,app_submits,2024,1,Jan,2
Central Washington University,2026,Spring,First Year,false,app_submits,2024,1,Jan,1
Central Washington University,2026,Fall,First Year,false,app_submits,2024,1,Jan,2
Central Washington University,2026,Summer,First Year,false,app_submits,2024,2,Feb,1
Central Washington University,2026,Fall,,false,app_submits,2024,2,Feb,1
Central Washington University,2026,Spring,First Year,false,app_submits,2024,2,Feb,4
Central Washington University,2026,Fall,First Year,false,app_submits,2024,3,Mar,2
Central Washington University,2026,Fall,,false,app_submits,2024,3,Mar,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2024,3,Mar,1
Central Washington University,2026,Fall,,false,app_submits,2024,4,Apr,1
Central Washington University,2026,Fall,First Year,false,app_submits,2024,6,Jun,3
Central Washington University,2026,Fall,First Year,false,app_submits,2024,7,Jul,3
Central Washington University,2026,Fall,First Year,false,app_submits,2024,8,Aug,3
Central Washington University,2026,Fall,Transfer,false,app_submits,2024,8,Aug,2
Central Washington University,2026,Fall,,false,app_submits,2024,8,Aug,1
Central Washington University,2026,Spring,,false,app_submits,2024,9,Sep,1
Central Washington University,2026,Summer,First Year,false,app_submits,2024,9,Sep,1
Central Washington University,2026,Fall,First Year,false,app_submits,2024,9,Sep,4
Central Washington University,2026,Fall,Transfer,false,app_submits,2024,10,Oct,1
Central Washington University,2026,Fall,,false,app_submits,2024,10,Oct,9
Central Washington University,2026,Spring,First Year,false,app_submits,2024,10,Oct,5
Central Washington University,2026,Fall,First Year,false,app_submits,2024,10,Oct,13
Central Washington University,2026,Spring,Transfer,false,app_submits,2024,10,Oct,1
Central Washington University,2026,Spring,,false,app_submits,2024,10,Oct,2
Central Washington University,2026,Fall,,false,app_submits,2024,11,Nov,14
Central Washington University,2026,Fall,First Year,false,app_submits,2024,11,Nov,14
Central Washington University,2026,Spring,First Year,false,app_submits,2024,11,Nov,4
Central Washington University,2026,Fall,Transfer,false,app_submits,2024,11,Nov,1
Central Washington University,2026,Fall,,false,app_submits,2024,12,Dec,4
Central Washington University,2026,Spring,,false,app_submits,2024,12,Dec,3
Central Washington University,2026,Fall,First Year,false,app_submits,2024,12,Dec,8
Central Washington University,2026,Spring,First Year,false,app_submits,2024,12,Dec,4
Central Washington University,2026,Fall,,false,app_submits,2025,1,Jan,7
Central Washington University,2026,Fall,First Year,false,app_submits,2025,1,Jan,5
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,1,Jan,1
Central Washington University,2026,Spring,First Year,false,app_submits,2025,1,Jan,5
Central Washington University,2026,Spring,,false,app_submits,2025,1,Jan,1
Central Washington University,2026,Fall,,false,app_submits,2025,2,Feb,5
Central Washington University,2026,Fall,First Year,false,app_submits,2025,2,Feb,6
Central Washington University,2026,Fall,,false,app_submits,2025,3,Mar,3
Central Washington University,2026,Spring,Transfer,false,app_submits,2025,3,Mar,1
Central Washington University,2026,Summer,First Year,false,app_submits,2025,3,Mar,1
Central Washington University,2026,Fall,First Year,false,app_submits,2025,3,Mar,2
Central Washington University,2026,Spring,First Year,false,app_submits,2025,4,Apr,2
Central Washington University,2026,Fall,First Year,false,app_submits,2025,4,Apr,3
Central Washington University,2026,Fall,,false,app_submits,2025,4,Apr,2
Central Washington University,2026,Fall,,false,app_submits,2025,5,May,3
Central Washington University,2026,Fall,First Year,false,app_submits,2025,5,May,7
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,5,May,1
Central Washington University,2026,Spring,First Year,false,app_submits,2025,5,May,1
Central Washington University,2026,Fall,,false,app_submits,2025,6,Jun,10
Central Washington University,2026,Fall,First Year,false,app_submits,2025,6,Jun,12
Central Washington University,2026,Fall,,false,app_submits,2025,7,Jul,20
Central Washington University,2026,Fall,First Year,false,app_submits,2025,7,Jul,34
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,7,Jul,4
Central Washington University,2026,Spring,First Year,false,app_submits,2025,7,Jul,1
Central Washington University,2026,Fall,,false,app_submits,2025,8,Aug,93
Central Washington University,2026,Fall,First Year,false,app_submits,2025,8,Aug,109
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,8,Aug,2
Central Washington University,2026,Spring,Transfer,false,app_submits,2025,8,Aug,1
Central Washington University,2026,Fall,,false,app_submits,2025,9,Sep,267
Central Washington University,2026,Fall,First Year,false,app_submits,2025,9,Sep,248
Central Washington University,2026,Spring,First Year,false,app_submits,2025,9,Sep,3
Central Washington University,2026,Spring,Transfer,false,app_submits,2025,9,Sep,1
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,9,Sep,6
Central Washington University,2026,Spring,,false,app_submits,2025,9,Sep,1
Central Washington University,2026,Summer,First Year,false,app_submits,2025,9,Sep,2
Central Washington University,2026,Fall,,false,app_submits,2025,10,Oct,730
Central Washington University,2026,Fall,First Year,false,app_submits,2025,10,Oct,673
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,10,Oct,10
Central Washington University,2026,Summer,First Year,false,app_submits,2025,10,Oct,6
Central Washington University,2026,Spring,First Year,false,app_submits,2025,10,Oct,7
Central Washington University,2026,Spring,,false,app_submits,2025,10,Oct,2
Central Washington University,2026,Summer,,false,app_submits,2025,10,Oct,3
Central Washington University,2026,Fall,First Year,false,app_submits,2025,11,Nov,1054
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,11,Nov,11
Central Washington University,2026,Fall,,false,app_submits,2025,11,Nov,941
Central Washington University,2026,Summer,First Year,false,app_submits,2025,11,Nov,2
Central Washington University,2026,Spring,First Year,false,app_submits,2025,11,Nov,8
Central Washington University,2026,Spring,Transfer,false,app_submits,2025,11,Nov,2
Central Washington University,2026,Summer,,false,app_submits,2025,11,Nov,2
Central Washington University,2026,Spring,,false,app_submits,2025,11,Nov,1
Central Washington University,2026,Fall,First Year,false,app_submits,2025,12,Dec,493
Central Washington University,2026,Fall,,false,app_submits,2025,12,Dec,433
Central Washington University,2026,Fall,Transfer,false,app_submits,2025,12,Dec,10
Central Washington University,2026,Spring,First Year,false,app_submits,2025,12,Dec,6
Central Washington University,2026,Fall,First Year,false,app_submits,2026,1,Jan,529
Central Washington University,2026,Fall,,false,app_submits,2026,1,Jan,498
Central Washington University,2026,Fall,Transfer,false,app_submits,2026,1,Jan,8
Central Washington University,2026,Spring,First Year,false,app_submits,2026,1,Jan,3
Central Washington University,2026,Summer,First Year,false,app_submits,2026,1,Jan,1
Central Washington University,2026,Spring,,false,app_submits,2026,1,Jan,1
Central Washington University,2026,Spring,Transfer,false,app_submits,2026,1,Jan,1
Central Washington University,2026,Fall,,false,app_submits,2026,2,Feb,230
Central Washington University,2026,Fall,First Year,false,app_submits,2026,2,Feb,188
Central Washington University,2026,Spring,First Year,false,app_submits,2026,2,Feb,2
Central Washington University,2026,Summer,First Year,false,app_submits,2026,2,Feb,3
Central Washington University,2026,Fall,Transfer,false,app_submits,2026,2,Feb,1
Central Washington University,2026,Fall,First Year,false,app_submits,2026,3,Mar,72
Central Washington University,2026,Fall,,false,app_submits,2026,3,Mar,96
Central Washington University,2026,Fall,Transfer,false,app_submits,2026,3,Mar,1
Central Washington University,2026,Summer,First Year,false,app_submits,2026,3,Mar,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2023,11,Nov,3
Central Washington University,2027,Fall,Transfer,false,app_submits,2023,12,Dec,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,1,Jan,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,2,Feb,2
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,3,Mar,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,4,Apr,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,5,May,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,6,Jun,4
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,7,Jul,3
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,8,Aug,11
Central Washington University,2027,Fall,First Year,false,app_submits,2024,8,Aug,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,9,Sep,45
Central Washington University,2027,Fall,First Year,false,app_submits,2024,9,Sep,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,10,Oct,115
Central Washington University,2027,Fall,First Year,false,app_submits,2024,10,Oct,1
Central Washington University,2027,Spring,First Year,false,app_submits,2024,10,Oct,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,11,Nov,214
Central Washington University,2027,Fall,First Year,false,app_submits,2024,11,Nov,7
Central Washington University,2027,Fall,Transfer,false,app_submits,2024,12,Dec,116
Central Washington University,2027,Fall,First Year,false,app_submits,2024,12,Dec,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,1,Jan,94
Central Washington University,2027,Spring,,false,app_submits,2025,1,Jan,4
Central Washington University,2027,Spring,Transfer,false,app_submits,2025,1,Jan,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,2,Feb,51
Central Washington University,2027,Fall,First Year,false,app_submits,2025,2,Feb,1
Central Washington University,2027,Spring,First Year,false,app_submits,2025,2,Feb,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,3,Mar,28
Central Washington University,2027,Fall,First Year,false,app_submits,2025,3,Mar,1
Central Washington University,2027,Spring,First Year,false,app_submits,2025,3,Mar,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,4,Apr,15
Central Washington University,2027,Summer,First Year,false,app_submits,2025,4,Apr,1
Central Washington University,2027,Spring,,false,app_submits,2025,4,Apr,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,5,May,9
Central Washington University,2027,Fall,First Year,false,app_submits,2025,5,May,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,6,Jun,6
Central Washington University,2027,Fall,First Year,false,app_submits,2025,6,Jun,3
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,7,Jul,4
Central Washington University,2027,Fall,First Year,false,app_submits,2025,7,Jul,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,8,Aug,3
Central Washington University,2027,Fall,First Year,false,app_submits,2025,8,Aug,1
Central Washington University,2027,Fall,First Year,false,app_submits,2025,9,Sep,5
Central Washington University,2027,Fall,,false,app_submits,2025,10,Oct,3
Central Washington University,2027,Fall,First Year,false,app_submits,2025,10,Oct,8
Central Washington University,2027,Spring,First Year,false,app_submits,2025,10,Oct,1
Central Washington University,2027,Fall,First Year,false,app_submits,2025,11,Nov,9
Central Washington University,2027,Summer,First Year,false,app_submits,2025,11,Nov,1
Central Washington University,2027,Fall,Graduate,false,app_submits,2025,11,Nov,1
Central Washington University,2027,Spring,First Year,false,app_submits,2025,11,Nov,4
Central Washington University,2027,Fall,,false,app_submits,2025,11,Nov,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2025,11,Nov,1
Central Washington University,2027,Fall,,false,app_submits,2025,12,Dec,1
Central Washington University,2027,Fall,First Year,false,app_submits,2025,12,Dec,8
Central Washington University,2027,Spring,First Year,false,app_submits,2025,12,Dec,3
Central Washington University,2027,Fall,First Year,false,app_submits,2026,1,Jan,13
Central Washington University,2027,Fall,,false,app_submits,2026,1,Jan,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2026,1,Jan,2
Central Washington University,2027,Spring,First Year,false,app_submits,2026,1,Jan,1
Central Washington University,2027,Fall,First Year,false,app_submits,2026,2,Feb,5
Central Washington University,2027,Summer,First Year,false,app_submits,2026,2,Feb,1
Central Washington University,2027,Spring,First Year,false,app_submits,2026,2,Feb,1
Central Washington University,2027,Fall,Transfer,false,app_submits,2026,2,Feb,1
Central Washington University,2027,Spring,,false,app_submits,2026,2,Feb,1
Central Washington University,2027,Spring,First Year,false,app_submits,2026,3,Mar,1
Central Washington University,2028,Fall,First Year,false,app_submits,2023,11,Nov,1
Central Washington University,2028,Fall,First Year,false,app_submits,2024,11,Nov,1
Central Washington University,2028,Fall,First Year,false,app_submits,2024,12,Dec,2
Central Washington University,2028,Fall,First Year,false,app_submits,2025,3,Mar,1
Central Washington University,2028,Fall,Transfer,false,app_submits,2025,9,Sep,2
Central Washington University,2028,Fall,Transfer,false,app_submits,2025,11,Nov,2
Central Washington University,2028,Fall,First Year,false,app_submits,2025,11,Nov,1
Central Washington University,2028,Fall,First Year,false,app_submits,2026,2,Feb,1
Central Washington University,2029,Fall,Transfer,false,app_submits,2026,2,Feb,1
Central Washington University,2030,Fall,First Year,false,app_submits,2025,9,Sep,1
Central Washington University,2030,Fall,,false,app_submits,2025,10,Oct,1
Central Washington University,2023,Spring,First Year,false,deposits,2023,8,Aug,1
Central Washington University,2023,Fall,First Year,false,deposits,2023,9,Sep,1
Central Washington University,2023,Fall,First Year,false,deposits,2023,10,Oct,1
Central Washington University,2023,Fall,,false,deposits,2023,11,Nov,1
Central Washington University,2023,Fall,First Year,false,deposits,2023,11,Nov,2
Central Washington University,2023,Fall,First Year,false,deposits,2023,12,Dec,2
Central Washington University,2023,Fall,First Year,false,deposits,2024,1,Jan,6
Central Washington University,2023,Fall,First Year,false,deposits,2024,2,Feb,6
Central Washington University,2023,Fall,First Year,false,deposits,2024,3,Mar,3
Central Washington University,2023,Fall,First Year,false,deposits,2024,4,Apr,3
Central Washington University,2023,Fall,,false,deposits,2024,5,May,1
Central Washington University,2023,Fall,First Year,false,deposits,2024,5,May,4
Central Washington University,2023,Summer,First Year,false,deposits,2024,5,May,1
Central Washington University,2023,Fall,First Year,false,deposits,2024,6,Jun,2
Central Washington University,2023,Fall,First Year,false,deposits,2024,8,Aug,1
Central Washington University,2023,Fall,First Year,false,deposits,2024,9,Sep,1
Central Washington University,2023,Fall,,false,deposits,2025,1,Jan,1
Central Washington University,2023,Spring,First Year,false,deposits,2025,6,Jun,1
Central Washington University,2023,Fall,First Year,false,deposits,2025,7,Jul,1
Central Washington University,2023,Fall,First Year,false,deposits,2026,1,Jan,1
Central Washington University,2024,Fall,First Year,false,deposits,2023,6,Jun,3
Central Washington University,2024,Fall,,false,deposits,2023,7,Jul,4
Central Washington University,2024,Fall,First Year,false,deposits,2023,7,Jul,2
Central Washington University,2024,Fall,First Year,false,deposits,2023,8,Aug,12
Central Washington University,2024,Fall,,false,deposits,2023,8,Aug,7
Central Washington University,2024,Fall,First Year,false,deposits,2023,9,Sep,72
Central Washington University,2024,Fall,,false,deposits,2023,9,Sep,28
Central Washington University,2024,Fall,Transfer,false,deposits,2023,9,Sep,1
Central Washington University,2024,Spring,First Year,false,deposits,2023,9,Sep,1
Central Washington University,2024,Spring,,false,deposits,2023,9,Sep,1
Central Washington University,2024,Fall,,false,deposits,2023,10,Oct,50
Central Washington University,2024,Fall,First Year,false,deposits,2023,10,Oct,106
Central Washington University,2024,Fall,Transfer,false,deposits,2023,10,Oct,9
Central Washington University,2024,Spring,First Year,false,deposits,2023,10,Oct,1
Central Washington University,2024,Summer,First Year,false,deposits,2023,10,Oct,1
Central Washington University,2024,Fall,First Year,false,deposits,2023,11,Nov,156
Central Washington University,2024,Fall,,false,deposits,2023,11,Nov,70
Central Washington University,2024,Fall,Transfer,false,deposits,2023,11,Nov,4
Central Washington University,2024,Spring,First Year,false,deposits,2023,11,Nov,1
Central Washington University,2024,Summer,First Year,false,deposits,2023,11,Nov,2
Central Washington University,2024,Fall,First Year,false,deposits,2023,12,Dec,151
Central Washington University,2024,Fall,,false,deposits,2023,12,Dec,80
Central Washington University,2024,Fall,Transfer,false,deposits,2023,12,Dec,8
Central Washington University,2024,Spring,First Year,false,deposits,2023,12,Dec,1
Central Washington University,2024,Fall,Transfer,false,deposits,2024,1,Jan,5
Central Washington University,2024,Fall,First Year,false,deposits,2024,1,Jan,177
Central Washington University,2024,Fall,,false,deposits,2024,1,Jan,126
Central Washington University,2024,Spring,First Year,false,deposits,2024,1,Jan,2
Central Washington University,2024,Fall,,false,deposits,2024,2,Feb,107
Central Washington University,2024,Fall,First Year,false,deposits,2024,2,Feb,168
Central Washington University,2024,Spring,Transfer,false,deposits,2024,2,Feb,1
Central Washington University,2024,Spring,First Year,false,deposits,2024,2,Feb,5
Central Washington University,2024,Fall,Transfer,false,deposits,2024,2,Feb,4
Central Washington University,2024,Summer,First Year,false,deposits,2024,3,Mar,1
Central Washington University,2024,Fall,,false,deposits,2024,3,Mar,109
Central Washington University,2024,Fall,First Year,false,deposits,2024,3,Mar,142
Central Washington University,2024,Spring,First Year,false,deposits,2024,3,Mar,4
Central Washington University,2024,Fall,Transfer,false,deposits,2024,3,Mar,6
Central Washington University,2024,Spring,First Year,false,deposits,2024,4,Apr,4
Central Washington University,2024,Fall,,false,deposits,2024,4,Apr,76
Central Washington University,2024,Fall,First Year,false,deposits,2024,4,Apr,109
Central Washington University,2024,Fall,Transfer,false,deposits,2024,4,Apr,1
Central Washington University,2024,Fall,,false,deposits,2024,5,May,88
Central Washington University,2024,Fall,First Year,false,deposits,2024,5,May,114
Central Washington University,2024,Summer,First Year,false,deposits,2024,5,May,1
Central Washington University,2024,Fall,Transfer,false,deposits,2024,5,May,2
Central Washington University,2024,Spring,First Year,false,deposits,2024,5,May,2
Central Washington University,2024,Fall,,false,deposits,2024,6,Jun,53
Central Washington University,2024,Fall,First Year,false,deposits,2024,6,Jun,37
Central Washington University,2024,Spring,First Year,false,deposits,2024,6,Jun,1
Central Washington University,2024,Fall,Transfer,false,deposits,2024,6,Jun,1
Central Washington University,2024,Fall,,false,deposits,2024,7,Jul,22
Central Washington University,2024,Fall,First Year,false,deposits,2024,7,Jul,21
Central Washington University,2024,Fall,,false,deposits,2024,8,Aug,18
Central Washington University,2024,Fall,First Year,false,deposits,2024,8,Aug,7
Central Washington University,2024,Fall,Transfer,false,deposits,2024,8,Aug,2
Central Washington University,2024,Fall,,false,deposits,2024,9,Sep,6
Central Washington University,2024,Fall,First Year,false,deposits,2024,9,Sep,5
Central Washington University,2024,Fall,First Year,false,deposits,2024,10,Oct,5
Central Washington University,2024,Summer,Transfer,false,deposits,2024,10,Oct,1
Central Washington University,2024,Fall,First Year,false,deposits,2024,11,Nov,1
Central Washington University,2024,Summer,,false,deposits,2024,11,Nov,1
Central Washington University,2024,Fall,,false,deposits,2024,11,Nov,1
Central Washington University,2024,Fall,First Year,false,deposits,2024,12,Dec,1
Central Washington University,2024,Fall,First Year,false,deposits,2025,1,Jan,6
Central Washington University,2024,Fall,,false,deposits,2025,1,Jan,1
Central Washington University,2024,Spring,,false,deposits,2025,1,Jan,1
Central Washington University,2024,Spring,First Year,false,deposits,2025,2,Feb,1
Central Washington University,2024,Fall,First Year,false,deposits,2025,2,Feb,2
Central Washington University,2024,Fall,Transfer,false,deposits,2025,2,Feb,1
Central Washington University,2024,Fall,First Year,false,deposits,2025,3,Mar,9
Central Washington University,2024,Fall,,false,deposits,2025,4,Apr,2
Central Washington University,2024,Fall,First Year,false,deposits,2025,4,Apr,3
Central Washington University,2024,Fall,First Year,false,deposits,2025,5,May,2
Central Washington University,2024,Fall,First Year,false,deposits,2025,6,Jun,3
Central Washington University,2024,Fall,First Year,false,deposits,2025,7,Jul,1
Central Washington University,2024,Fall,First Year,false,deposits,2025,9,Sep,1
Central Washington University,2024,Fall,First Year,false,deposits,2025,12,Dec,1
Central Washington University,2024,Fall,First Year,false,deposits,2026,1,Jan,1
Central Washington University,2024,Fall,First Year,false,deposits,2026,3,Mar,3
Central Washington University,2025,Spring,First Year,false,deposits,2023,7,Jul,1
Central Washington University,2025,Fall,First Year,false,deposits,2023,9,Sep,1
Central Washington University,2025,Fall,First Year,false,deposits,2023,10,Oct,1
Central Washington University,2025,Spring,First Year,false,deposits,2023,10,Oct,1
Central Washington University,2025,Fall,First Year,false,deposits,2023,11,Nov,2
Central Washington University,2025,Spring,First Year,false,deposits,2023,11,Nov,1
Central Washington University,2025,Spring,Transfer,false,deposits,2023,11,Nov,1
Central Washington University,2025,Fall,First Year,false,deposits,2023,12,Dec,2
Central Washington University,2025,Fall,Transfer,false,deposits,2023,12,Dec,1
Central Washington University,2025,Spring,Transfer,false,deposits,2024,1,Jan,1
