client_name,group_name,subgroup_name,product_name,platform_campaign_name,campaign_name,creative,ad_description,image_url,ad_url,preview_url,ad_group,day,impressions,clicks,direct_conversions,view_through_conversions,in_platform_leads,total_conversions,cost,budget,video_starts,video_completions,video_avg
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-18,6548,0,0,0,0,0,,97.85,6502,3964,63.134
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-19,6492,1,0,0,0,0,,97.68,6444,4097,65.296
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-20,6549,1,0,0,0,0,,97.73,6517,4071,64.743
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-21,6492,0,0,0,0,0,,97.91,6463,4136,66.066
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-22,6249,2,0,0,0,0,,97.85,6215,3859,64.154
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-23,6471,3,0,0,0,0,,97.82,6437,4037,65.137
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-24,6615,1,0,0,0,0,,97.86,6586,4026,63.462
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-25,6556,1,0,0,0,0,,97.78,6515,3965,62.614
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-26,6436,1,0,0,0,0,,97.56,6382,3895,63.145
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-27,6462,2,0,0,0,0,,97.88,6443,3947,63.463
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-28,6533,3,0,0,0,0,,97.68,6488,3884,61.978
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-29,6205,3,0,0,0,0,,97.68,6157,3850,64.738
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-30,6242,3,0,0,0,0,,98.01,6200,3789,62.929
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-31,6318,1,0,0,0,0,,98.08,6287,3858,63.644
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-01,6799,0,0,0,0,0,,99.77,6752,4001,61.612
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-02,6928,4,0,0,0,0,,99.77,6879,4042,61.057
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-03,6489,1,0,0,0,0,,99.69,6448,4027,64.324
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-04,6295,0,0,0,0,0,,99.69,6253,3863,63.431
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-05,6090,0,0,0,0,0,,99.42,6055,3745,63.924
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-06,5931,3,0,0,0,0,,99.52,5897,3564,62.772
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-07,6357,1,0,0,0,0,,99.96,6328,3772,61.806
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-08,6616,1,0,0,0,0,,99.8,6573,4038,63.422
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-09,6118,1,0,0,0,0,,99.9,6081,3964,66.917
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-10,5924,0,0,0,0,0,,99.86,5893,3765,65.226
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-11,5884,2,0,0,0,0,,99.35,5842,3585,63.222
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-12,5583,2,0,0,0,0,,99.49,5560,3546,65.574
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-13,5744,0,0,0,0,0,,99.67,5718,3618,65.303
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-14,6174,2,0,0,0,0,,100.16,6117,3704,62.553
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-15,6483,0,0,0,0,0,,99.8,6450,4091,65.294
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-16,6238,1,0,0,0,0,,99.55,6191,3977,65.742
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-17,6161,0,0,0,0,0,,99.5,6118,4046,67.976
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-18,5662,1,0,0,0,0,,99.73,5633,3691,67.662
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-19,5523,3,0,0,0,0,,99.76,5502,3510,66.087
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-20,5498,1,0,0,0,0,,99.82,5460,3474,65.369
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-21,5685,1,0,0,0,0,,99.75,5650,3406,62.551
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-22,5835,2,0,0,0,0,,99.63,5801,3484,62.022
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-23,5666,1,0,0,0,0,,100.14,5624,3492,64.084
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-24,5742,1,0,0,0,0,,99.82,5706,3410,61.477
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-25,5365,2,0,0,0,0,,99.67,5337,3342,64.399
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-26,5362,3,0,0,0,0,,99.7,5340,3372,64.715
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-27,5276,3,0,0,0,0,,99.89,5246,3241,63.723
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-28,5566,2,0,0,0,0,,100.06,5534,3303,61.732
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-29,5903,2,0,0,0,0,,100.28,5849,3481,61.308
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-09-30,6045,1,0,0,0,0,,99.93,6013,3587,61.754
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-01,6634,2,0,0,0,0,68.66,96.06,6601,3870,60.612
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-02,6092,4,0,0,0,0,69.01,96.54,6060,3684,62.508
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-03,6147,1,0,0,0,0,68.85,96.32,6116,3730,63.104
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-04,6064,1,0,0,0,0,69.04,96.59,6027,3628,62.038
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-05,6174,0,0,0,0,0,69.08,96.64,6142,3664,61.467
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-06,6132,2,0,0,0,0,69.08,96.64,6106,3588,60.861
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-07,5916,2,0,0,0,0,69,96.53,5870,3531,62.035
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-08,5916,2,0,0,0,0,68.62,96,5876,3595,62.88
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-09,5658,1,0,0,0,0,68.94,96.45,5619,3429,62.69
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-10,5890,5,0,1,0,1,68.83,96.29,5863,3551,62.513
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-11,5556,2,0,0,0,0,68.7,96.11,5529,3304,61.717
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-12,5754,1,0,0,0,0,68.95,96.46,5718,3390,61.366
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-13,5775,2,0,0,0,0,68.96,96.47,5739,3260,58.632
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-14,5844,1,0,0,0,0,69.02,96.56,5797,3260,58.282
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-15,5626,0,0,0,0,0,69.06,96.61,5597,3204,59.136
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-16,5318,0,0,0,0,0,69.6,97.37,5291,3131,61.414
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-17,5181,3,0,0,0,0,69.24,96.87,5147,3073,61.417
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-18,4953,3,0,0,0,0,68.9,96.39,4930,3050,63.618
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-19,5463,3,0,0,0,0,68.87,96.35,5429,3170,60.187
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-20,5345,1,0,1,0,1,69.16,96.75,5310,3006,59.196
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-21,5072,0,0,0,0,0,68.97,96.49,5038,3000,61.554
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-22,5082,1,0,0,0,0,69.07,96.63,5046,2965,60.744
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-23,4950,4,0,0,0,0,68.98,96.5,4921,2894,60.97
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-24,4946,1,0,0,0,0,69.03,96.57,4926,2973,62.576
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-25,4978,0,0,0,0,0,69.04,96.59,4943,2914,61.049
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-26,5316,2,0,0,0,0,69.18,96.78,5285,2968,58.503
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-27,5229,0,0,0,0,0,69.14,96.73,5201,2969,59.227
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-28,5114,0,0,0,0,0,69.1,96.67,5077,2872,58.428
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-29,4867,1,0,0,0,0,69.09,96.66,4832,2852,61.722
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-30,5010,0,0,0,0,0,69.08,96.64,4981,2902,60.379
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-10-31,4876,0,0,0,0,0,69.22,96.84,4852,3039,64.643
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-01,5249,2,0,0,0,0,70.36,99.9,5214,3071,61.44
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-02,5500,1,0,0,0,0,70.42,99.99,5471,3203,60.691
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-03,5729,1,0,1,0,1,71.52,101.55,5697,3252,58.806
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-04,5271,1,0,0,0,0,70.28,99.79,5243,3054,60.899
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-05,5586,1,0,0,0,0,70.11,99.55,5562,3272,61.207
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-06,6558,1,0,0,0,0,70.04,99.45,6514,3761,59.607
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-07,6237,0,0,0,0,0,70.15,99.61,6214,3744,62.274
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-08,5847,0,0,0,0,0,70.15,99.61,5818,3371,59.843
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-09,6653,1,0,0,0,0,70.23,99.72,6627,3770,59.011
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-10,6387,3,0,0,0,0,70.22,99.71,6347,3613,59.089
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-11,6125,1,0,0,0,0,70.25,99.75,6080,3431,58.514
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-12,5537,0,0,0,0,0,70.15,99.61,5500,3299,61.965
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-13,5536,1,0,1,0,1,69.87,99.21,5487,3231,60.784
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-14,5340,0,0,0,0,0,70.15,99.61,5317,3172,61.461
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-15,5070,2,0,0,0,0,70.26,99.76,5044,2934,60.197
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-16,5535,1,0,0,0,0,70.36,99.9,5507,3122,59.024
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-17,5744,1,0,0,0,0,70.37,99.92,5718,3220,58.757
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-18,5245,1,0,0,0,0,70.09,99.52,5215,2991,59.352
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-19,5076,1,0,0,0,0,70.31,99.83,5043,2993,61.485
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-20,5021,0,0,0,0,0,70.17,99.63,4968,2875,60.147
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-21,4859,0,0,0,0,0,70.02,99.42,4832,2855,61.041
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-22,4973,0,0,0,0,0,70.26,99.76,4944,2981,60.426
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-23,5366,1,0,0,0,0,70.19,99.66,5343,3140,58.498
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-24,5426,2,0,0,0,0,70.35,99.89,5397,3145,57.925
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-25,5231,1,0,0,0,0,70.3,99.82,5193,3157,60.352
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-26,5178,2,0,0,0,0,70.15,99.61,5154,3092,59.676
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-27,5123,0,0,0,0,0,70.3,99.82,5097,3163,61.644
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-28,4695,0,0,0,0,0,70.29,99.81,4666,2922,62.13
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-29,4717,1,0,0,0,0,70.34,99.88,4690,2732,57.791
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-11-30,5293,1,0,0,0,0,70.31,99.83,5267,3034,57.245
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-01,5746,2,0,1,0,1,70.1,98.06,5717,3373,58.545
